State,Year,Market Name,Count
Colorado,2013,Apps,3
Colorado,2013,Ad Targeting,1
Colorado,2013,Automotive,2
Colorado,2013,Social Media,2
Colorado,2013,SaaS,5
Colorado,2013,Education,4
Colorado,2013,Web Development,1
Colorado,2013,Local Business,1
Colorado,2013,Communities,1
Colorado,2013,Big Data,3
Colorado,2013,Business Intelligence,1
Colorado,2013,Cloud Computing,1
Colorado,2013,Internet of Things,2
Colorado,2013,Information Technology,3
Colorado,2013,Digital Signage,1
Colorado,2013,Medical Device,2
Colorado,2013,EHR,1
Colorado,2013,Biotechnology,1
Colorado,2013,Internet,3
Colorado,2013,CRM,2
Colorado,2013,Video,1
Colorado,2013,Email Marketing,1
Colorado,2013,Lead Generation,1
Colorado,2013,Service Industry,2
Colorado,2013,Data Center,1
Colorado,2013,Cloud Infrastructure,1
Colorado,2013,GreenTech,1
Colorado,2013,Electronics,1
Colorado,2013,Manufacturing,3
Colorado,2013,Product Design,1
Colorado,2013,Dental,1
Colorado,2013,Social Network,1
Colorado,2013,Public Safety,1
Colorado,2013,Impact Investing,1
Colorado,2013,Aerospace,1
Colorado,2013,Drones,1
Colorado,2013,Construction,1
Colorado,2013,Food and Beverage,1
Colorado,2013,Organic Food,1
Colorado,2013,Advanced Materials,1
Colorado,2013,Events,1
Colorado,2013,Payments,1
Colorado,2013,Real Estate,2
Colorado,2013,Personal Health,1
Colorado,2013,Medical,2
Colorado,2013,Consulting,1
Colorado,2013,Wireless,2
Colorado,2013,Smart Home,1
Colorado,2013,Building Material,1
Colorado,2013,Cloud Security,1
Colorado,2013,Cyber Security,2
Colorado,2013,Network Security,1
Colorado,2013,Database,2
Colorado,2013,Predictive Analytics,1
Colorado,2013,Robotics,1
Colorado,2013,Hardware,1
Colorado,2013,Fitness,1
Colorado,2013,Wellness,1
Colorado,2013,Art,1
Colorado,2013,Music,1
Colorado,2013,Recruiting,1
Colorado,2013,Employment,1
Colorado,2013,Browser Extensions,1
Colorado,2013,EdTech,2
Colorado,2013,Reading Apps,1
Colorado,2013,Retail,1
Colorado,2013,Risk Management,1
Colorado,2013,Mobile Advertising,1
Colorado,2013,Advertising Platforms,1
Colorado,2013,Wearables,1
Colorado,2013,Consumer Electronics,1
Colorado,1998,Therapeutics,1
Colorado,1998,Biotechnology,3
Colorado,1998,Pharmaceutical,1
Colorado,1998,Online Forums,1
Colorado,1998,Online Auctions,1
Colorado,1998,Service Industry,1
Colorado,1998,Professional Services,1
Colorado,1998,Home Services,1
Colorado,1998,Marketplace,1
Colorado,1998,Hospital,1
Colorado,1998,Manufacturing,1
Colorado,1998,Genetics,1
Colorado,1998,Health Diagnostics,1
Colorado,2008,Fashion,1
Colorado,2008,Photography,1
Colorado,2008,Cloud Security,1
Colorado,2008,Billing,1
Colorado,2008,Mobile Apps,1
Colorado,2008,Consulting,1
Colorado,2008,Android,1
Colorado,2008,Toys,1
Colorado,2008,Fitness,1
Colorado,2008,Loyalty Programs,1
Colorado,2008,Advertising,2
Colorado,2008,Identity Management,1
Colorado,2008,Publishing,1
Colorado,2008,Social Media,2
Colorado,2008,SEO,1
Colorado,2008,Local,1
Colorado,2008,Retail,1
Colorado,2008,Enterprise Software,1
Colorado,2008,Business Intelligence,1
Colorado,2008,Software,3
Colorado,2008,Photo Sharing,1
Colorado,2008,Education,1
Colorado,2008,Robotics,1
Colorado,2008,Manufacturing,1
Colorado,2008,Sports,1
Colorado,2008,Health Care,3
Colorado,2008,Pharmaceutical,1
Colorado,2008,iOS,1
Colorado,2008,Real Time,2
Colorado,2008,Mobile,1
Colorado,2008,Hospitality,1
Colorado,2008,Food and Beverage,1
Colorado,2008,Content,1
Colorado,2008,Religion,1
Colorado,2008,Blogging Platforms,1
Colorado,2008,Web Development,1
Colorado,2008,Training,1
Colorado,2008,Web Design,1
Colorado,2008,Real Estate,1
Colorado,2008,Marketing Automation,1
Colorado,2008,Direct Sales,1
Colorado,2008,Financial Services,1
Colorado,2008,Email Marketing,1
Colorado,2008,Biotechnology,2
Colorado,2008,Medical,1
Colorado,2008,Wellness,1
Colorado,2008,Renewable Energy,1
Colorado,2008,Water,1
Colorado,2008,Life Science,1
Colorado,2008,Video Streaming,1
Colorado,2008,Video,1
Colorado,2003,Information Technology,1
Colorado,2003,Web Hosting,1
Colorado,2003,Software,1
Colorado,2003,Biotechnology,2
Colorado,2003,Developer Platform,1
Colorado,2003,Health Care,1
Colorado,2003,Hospital,1
Colorado,2003,Medical Device,1
Colorado,2003,Advertising,1
Colorado,2003,Lead Generation,1
Colorado,2003,SaaS,1
Colorado,2003,Cloud Computing,1
Colorado,2003,Marketing Automation,1
Colorado,2003,B2B,1
Colorado,2003,Analytics,1
Colorado,2003,CRM,1
Colorado,2003,Photography,1
Colorado,2003,Mobile,1
Colorado,2003,Image Recognition,1
Colorado,1999,Online Auctions,1
Colorado,1999,Internet,2
Colorado,1999,E-Commerce,1
Colorado,1999,Enterprise Software,1
Colorado,1999,Information Technology,2
Colorado,1999,Information Services,1
Colorado,1999,Data Storage,1
Colorado,1999,Data Center,2
Colorado,1999,Virtualization,1
Colorado,1999,Software,1
Colorado,1999,Web Hosting,2
Colorado,1999,Wireless,1
Colorado,1995,Network Security,1
Colorado,1995,Virtualization,1
Colorado,1995,SaaS,1
Colorado,1995,Big Data,1
Colorado,1995,Information Technology,1
Colorado,1995,Web Hosting,1
Colorado,1995,Data Storage,1
Colorado,1980,Telecommunications,1
Colorado,1980,Audio,1
Colorado,1980,Consumer Electronics,1
Colorado,1997,Food and Beverage,1
Colorado,1997,Organic Food,1
Colorado,1997,Fruit,1
Colorado,1997,Internet,1
Colorado,1997,Wireless,1
Colorado,1997,Telecommunications,1
Colorado,1997,ISP,1
Colorado,1997,Information Technology,1
Colorado,1997,Health Care,1
Colorado,1997,Medical Device,1
Colorado,1997,Collaboration,1
Colorado,1991,Medical Device,1
Colorado,1991,Developer Platform,1
Colorado,1991,Manufacturing,1
Colorado,1993,Wireless,1
Colorado,1993,Network Hardware,1
Colorado,1952,Medical Device,1
Colorado,1952,Biotechnology,1
Colorado,1952,Pet,1
Colorado,1994,Delivery,1
Colorado,1994,Commercial,1
Colorado,1994,Manufacturing,1
Colorado,1996,Pharmaceutical,1
Colorado,1996,Therapeutics,1
Colorado,1996,Biopharma,1
Colorado,1989,QR Codes,1
Colorado,1989,Mobile,1
Colorado,1989,Wireless,1
Colorado,1989,Apps,1
Colorado,1987,Fuel Cell,1
Colorado,1987,Fuel,1
Colorado,1987,Manufacturing,1
Minnesota,2008,Medical,3
Minnesota,2008,Medical Device,5
Minnesota,2008,Health Care,4
Minnesota,2008,Software,3
Minnesota,2008,Hardware,1
Minnesota,2008,Industrial Manufacturing,1
Minnesota,2008,Enterprise Software,1
Minnesota,2008,Manufacturing,1
Minnesota,2008,Music,1
Minnesota,2008,Collaboration,1
Minnesota,2008,Product Design,1
Minnesota,2008,Digital Media,2
Minnesota,2008,Content Delivery Network,1
Minnesota,2008,Publishing,1
Minnesota,2008,Sports,1
Minnesota,2008,Internet,1
Minnesota,2008,Advertising,1
Minnesota,2008,Agriculture,1
Minnesota,2008,Sustainability,1
Minnesota,2008,Life Science,1
Minnesota,2008,Information Technology,2
Minnesota,2008,Biotechnology,5
Minnesota,2008,Health Diagnostics,2
Minnesota,2008,Chemical,1
Minnesota,2008,GreenTech,1
Minnesota,2008,Retail,1
Minnesota,2008,E-Commerce,1
Minnesota,2009,Information Technology,2
Minnesota,2009,Medical,2
Minnesota,2009,mHealth,1
Minnesota,2009,Health Care,4
Minnesota,2009,Medical Device,2
Minnesota,2009,Renewable Energy,1
Minnesota,2009,Marketplace,1
Minnesota,2009,Fuel,1
Minnesota,2009,Android,1
Minnesota,2009,Real Estate,1
Minnesota,2009,Search Engine,1
Minnesota,2009,iOS,1
Minnesota,2009,Mobile,1
Minnesota,2009,Biotechnology,2
Minnesota,2009,Cloud Computing,1
Minnesota,2009,Enterprise Software,2
Minnesota,2009,Cloud Management,1
Minnesota,2009,Security,1
Minnesota,2009,Online Auctions,1
Minnesota,2009,E-Commerce,1
Minnesota,2009,Auctions,1
Minnesota,2009,Farming,1
Minnesota,2009,Agriculture,1
Minnesota,2012,Infrastructure,1
Minnesota,2012,Information Technology,2
Minnesota,2012,Developer Platform,1
Minnesota,2012,Social Media,1
Minnesota,2012,E-Commerce,2
Minnesota,2012,FinTech,1
Minnesota,2012,SaaS,1
Minnesota,2012,Real Estate,1
Minnesota,2012,Venture Capital,1
Minnesota,2012,Crowdsourcing,1
Minnesota,2012,Enterprise,1
Minnesota,2012,Sports,1
Minnesota,2012,Health Care,5
Minnesota,2012,Mobile,2
Minnesota,2012,Advertising,1
Minnesota,2012,Loyalty Programs,1
Minnesota,2012,Artificial Intelligence,1
Minnesota,2012,Natural Language Processing,1
Minnesota,2012,Alternative Medicine,1
Minnesota,2012,Nutrition,1
Minnesota,2012,Fitness,1
Minnesota,2012,Wellness,1
Minnesota,2012,Document Management,2
Minnesota,2012,Psychology,1
Minnesota,2012,Web Apps,1
Minnesota,2012,Software,3
Minnesota,2012,Cloud Computing,1
Minnesota,2012,Video,1
Minnesota,2012,Computer,1
Minnesota,2012,Delivery,1
Minnesota,2012,Restaurants,1
Minnesota,2012,Hospitality,1
Minnesota,2012,Medical,1
Minnesota,2012,Medical Device,1
Minnesota,2012,B2B,1
Minnesota,2012,Analytics,1
Minnesota,2012,Health Diagnostics,1
Minnesota,2012,Biotechnology,1
Minnesota,2012,Therapeutics,1
Minnesota,2012,Energy Efficiency,1
Minnesota,2012,Internet of Things,1
Minnesota,2012,Smart Building,1
Minnesota,2013,Food and Beverage,1
Minnesota,2013,Health Care,6
Minnesota,2013,Information Technology,2
Minnesota,2013,Recruiting,1
Minnesota,2013,Human Resources,1
Minnesota,2013,Retail,1
Minnesota,2013,Video,1
Minnesota,2013,Advertising,1
Minnesota,2013,Small and Medium Businesses,1
Minnesota,2013,E-Commerce,2
Minnesota,2013,SaaS,1
Minnesota,2013,Hospital,2
Minnesota,2013,Medical Device,1
Minnesota,2013,Service Industry,1
Minnesota,2013,Insurance,1
Minnesota,2013,Health Insurance,1
Minnesota,2013,Pharmaceutical,1
Minnesota,2013,Health Diagnostics,1
Minnesota,2013,Biotechnology,1
Minnesota,2013,Personal Health,1
Minnesota,2013,Payments,1
Minnesota,2013,B2B,1
Minnesota,2013,Medical,1
Minnesota,2010,Mobile,4
Minnesota,2010,Software,1
Minnesota,2010,Messaging,1
Minnesota,2010,Social Media,2
Minnesota,2010,Apps,1
Minnesota,2010,Medical,1
Minnesota,2010,Pharmaceutical,1
Minnesota,2010,Biotechnology,3
Minnesota,2010,Clinical Trials,1
Minnesota,2010,Medical Device,1
Minnesota,2010,Service Industry,2
Minnesota,2010,Information Services,1
Minnesota,2010,Information Technology,5
Minnesota,2010,Enterprise Software,2
Minnesota,2010,Automotive,1
Minnesota,2010,Fitness,2
Minnesota,2010,Health Care,3
Minnesota,2010,Wellness,1
Minnesota,2010,Data Mining,1
Minnesota,2010,Analytics,1
Minnesota,2010,mHealth,1
Minnesota,2010,Q&A,1
Minnesota,2010,Education,2
Minnesota,2010,Real Time,1
Minnesota,2010,Training,1
Minnesota,2010,Parenting,1
Minnesota,2010,Collaborative Consumption,1
Minnesota,2010,Online Portals,1
Minnesota,2010,Blogging Platforms,1
Minnesota,2010,Advertising,1
Minnesota,2010,Payments,1
Minnesota,2010,Retail,1
Minnesota,2010,Banking,1
Minnesota,2010,Credit,1
Minnesota,2010,Financial Services,1
Minnesota,2010,GreenTech,1
Minnesota,2010,Developer Platform,1
Minnesota,2015,mHealth,1
Minnesota,2015,Apps,1
Minnesota,2015,Media and Entertainment,1
Minnesota,2015,Advertising,1
Minnesota,2015,Automotive,1
Minnesota,2015,Internet,1
Minnesota,2015,SaaS,1
Minnesota,2015,Software,1
Minnesota,2015,Big Data,1
Minnesota,2015,Career Planning,1
Minnesota,2015,Human Resources,1
Minnesota,2015,Alumni,1
Minnesota,2015,Education,1
Minnesota,2015,Machinery Manufacturing,1
Minnesota,2015,Industrial Engineering,1
Minnesota,2015,Manufacturing,1
Minnesota,2005,Manufacturing,1
Minnesota,2005,Medical,2
Minnesota,2005,Medical Device,2
Minnesota,2005,Health Care,3
Minnesota,2005,Health Diagnostics,1
Minnesota,2005,Biotechnology,1
Minnesota,1997,Hardware,1
Minnesota,1997,Software,1
Minnesota,1997,GreenTech,1
Minnesota,1997,Chemical,1
Minnesota,1997,Natural Resources,1
Minnesota,2002,Health Care,1
Minnesota,2002,Biotechnology,2
Minnesota,2002,Medical Device,2
Minnesota,2002,Software,3
Minnesota,2002,Hardware,1
Minnesota,2002,iOS,1
Minnesota,2002,macOS,1
Minnesota,2002,Mobile Devices,1
Minnesota,2002,Therapeutics,1
Minnesota,2002,Cyber Security,1
Minnesota,2002,Network Security,1
Minnesota,2014,Advertising,1
Minnesota,2014,Education,1
Minnesota,2014,Mobile,3
Minnesota,2014,Software,3
Minnesota,2014,B2B,1
Minnesota,2014,Events,1
Minnesota,2014,Robotics,1
Minnesota,2014,Aerospace,1
Minnesota,2014,Drones,1
Minnesota,2014,Health Care,1
Minnesota,2014,Data Integration,1
Minnesota,2014,Information Technology,1
Minnesota,2014,Analytics,1
Minnesota,2014,Social Media Advertising,1
Minnesota,2014,Internet of Things,1
Minnesota,2014,Internet,1
Minnesota,2014,Online Portals,1
Minnesota,2014,Social Media,1
Minnesota,2014,Video,1
Minnesota,2014,Social Network,1
Minnesota,2014,Property Management,1
Minnesota,2014,Real Estate,1
Minnesota,2014,Productivity Tools,1
Minnesota,2014,Retail Technology,1
Minnesota,2014,Collaboration,1
Minnesota,2014,Messaging,1
Minnesota,2011,Photography,1
Minnesota,2011,Health Diagnostics,1
Minnesota,2011,Biotechnology,2
Minnesota,2011,Health Care,1
Minnesota,2011,Data Visualization,1
Minnesota,2011,Energy Efficiency,1
Minnesota,2011,Clean Energy,1
Minnesota,2011,Business Intelligence,1
Minnesota,2011,B2B,1
Minnesota,2011,Social Media,1
Minnesota,2011,Location Based Services,1
Minnesota,2011,Online Portals,1
Minnesota,2011,Marketplace,1
Minnesota,2011,Analytics,1
Minnesota,2011,Big Data,1
Minnesota,2011,Internet of Things,1
Minnesota,2011,Agriculture,1
Minnesota,2011,Real Estate,1
Minnesota,2011,Events,1
Minnesota,2011,Software,2
Minnesota,2011,Event Management,1
Minnesota,2011,Sports,1
Minnesota,2011,Mobile,1
Minnesota,2011,Cloud Computing,1
Minnesota,2011,Manufacturing,1
Minnesota,2011,Medical Device,1
Minnesota,1995,Medical Device,1
Minnesota,1995,Medical,1
Minnesota,1995,Health Care,1
Minnesota,1995,VoIP,1
Minnesota,1995,Analytics,1
Minnesota,1995,Enterprise Software,1
Minnesota,1988,VoIP,1
Minnesota,1988,Messaging,1
Minnesota,1988,Information Technology,1
Minnesota,1988,Call Center,1
Minnesota,1988,Unified Communications,1
Minnesota,1988,SaaS,1
Minnesota,2006,CleanTech,1
Minnesota,2006,Biotechnology,2
Minnesota,2006,Chemical,1
Minnesota,2006,Industrial Engineering,1
Minnesota,2006,Manufacturing,1
Minnesota,2006,Mechanical Engineering,1
Minnesota,2006,Hardware,1
Minnesota,2006,Software,1
Minnesota,2006,Medical,1
Minnesota,2006,Medical Device,1
Minnesota,2006,Health Care,1
Minnesota,2017,Health Care,1
Minnesota,2017,Medical,1
Minnesota,2017,Biotechnology,1
Minnesota,2017,Life Science,1
Minnesota,1999,3D Printing,1
Minnesota,1999,Information Technology,1
Minnesota,1999,Manufacturing,1
Minnesota,1999,Information Services,1
Minnesota,1999,Medical Device,2
Minnesota,1999,Medical,3
Minnesota,1999,Health Care,2
Minnesota,1999,Biotechnology,1
Minnesota,1999,Health Diagnostics,1
Minnesota,2007,Health Care,3
Minnesota,2007,Medical Device,3
Minnesota,2007,Biotechnology,2
Minnesota,2007,Therapeutics,1
Minnesota,2007,Software,1
Minnesota,2007,Religion,1
Minnesota,2007,E-Commerce,1
Minnesota,1993,Brewing,1
Minnesota,1993,E-Commerce,1
Minnesota,2000,Software,2
Minnesota,2000,SaaS,1
Minnesota,2000,GovTech,1
Minnesota,2000,Email,1
Minnesota,2000,Dietary Supplements,1
Minnesota,2000,Enterprise Software,1
Minnesota,2000,Biotechnology,1
Minnesota,2000,RFID,1
Minnesota,2000,Hardware,1
Minnesota,2000,Semiconductor,1
Minnesota,2000,Energy Storage,1
Minnesota,2000,Medical,1
Minnesota,2000,Hospital,1
Minnesota,2000,Health Care,1
Minnesota,1949,Health Care,1
Minnesota,1949,Medical Device,1
Minnesota,1949,Biotechnology,1
Minnesota,1949,Health Diagnostics,1
Minnesota,2003,Employment,1
Minnesota,2003,Recruiting,1
Minnesota,2003,Social Network,1
Minnesota,2003,SaaS,1
Minnesota,2003,Software,1
Minnesota,1996,TV,1
Minnesota,1996,Internet,1
Minnesota,1996,Local,1
Minnesota,1996,Broadcasting,1
Minnesota,1996,Software,1
Minnesota,2001,Medical Device,2
Minnesota,2001,Medical,2
Minnesota,2001,Biotechnology,2
Minnesota,2001,Information Technology,1
Minnesota,2001,Health Diagnostics,1
Minnesota,2001,SaaS,1
Minnesota,2001,Cyber Security,1
Minnesota,2001,Enterprise,1
Minnesota,2001,Security,1
Minnesota,2016,Financial Services,1
Minnesota,2016,Alternative Medicine,1
Minnesota,2016,Supply Chain Management,1
Minnesota,2016,Logistics,1
Minnesota,2016,E-Commerce,1
Minnesota,2016,Data Storage,1
Minnesota,2016,Cloud Storage,1
Minnesota,2016,Software,2
Minnesota,2016,Enterprise Software,1
Minnesota,2016,Computer,1
Minnesota,2004,Customer Service,1
Minnesota,2004,Analytics,1
Minnesota,2004,B2B,1
Minnesota,1998,Medical Device,1
Minnesota,1998,Manufacturing,1
Minnesota,1998,Health Care,1
Mississippi,2013,Hardware,1
Mississippi,2013,Software,1
Mississippi,2003,Customer Service,1
Mississippi,2003,Computer,1
Mississippi,2003,Software,1
Missouri,1998,Pharmaceutical,1
Missouri,1998,Health Diagnostics,1
Missouri,1998,Biotechnology,1
Missouri,2014,Mobile,4
Missouri,2014,Facial Recognition,1
Missouri,2014,Security,1
Missouri,2014,Social Media,1
Missouri,2014,Communications Infrastructure,1
Missouri,2014,Mapping Services,1
Missouri,2014,Aerospace,1
Missouri,2014,Software,2
Missouri,2014,Artificial Intelligence,1
Missouri,2014,Natural Language Processing,1
Missouri,2014,Machine Learning,1
Missouri,2014,FinTech,1
Missouri,2014,Crowdfunding,1
Missouri,2014,Real Estate,2
Missouri,2014,Financial Services,1
Missouri,2014,Medical,2
Missouri,2014,Veterinary,1
Missouri,2014,Bioinformatics,1
Missouri,2014,Agriculture,1
Missouri,2014,Apps,2
Missouri,2014,Internet,3
Missouri,2014,Biotechnology,1
Missouri,2014,Health Diagnostics,1
Missouri,2014,Smart Home,1
Missouri,2014,Internet of Things,1
Missouri,2014,Fitness,2
Missouri,2014,Health Care,2
Missouri,2014,Wearables,1
Missouri,2014,iOS,1
Missouri,2014,Consumer Electronics,2
Missouri,2014,Local,1
Missouri,2014,Events,1
Missouri,2014,Event Management,1
Missouri,2014,Search Engine,1
Missouri,2014,Transaction Processing,1
Missouri,2014,Document Management,1
Missouri,2014,Banking,1
Missouri,2014,Enterprise Software,1
Missouri,2014,Commercial Real Estate,1
Missouri,2014,Sporting Goods,1
Missouri,2014,Electronics,1
Missouri,2014,Retail,1
Missouri,2014,Human Resources,1
Missouri,2014,Recruiting,1
Missouri,2014,Employment,1
Missouri,2014,Restaurants,2
Missouri,2014,Hospitality,1
Missouri,2014,Application Performance Management,1
Missouri,2014,Marketplace,1
Missouri,2014,Construction,1
Missouri,2014,Rental,1
Missouri,2014,Peer to Peer,1
Missouri,2014,Web Development,1
Missouri,2014,Information Services,1
Missouri,2014,Sports,1
Missouri,2014,Gaming,1
Missouri,2014,SaaS,1
Missouri,2014,Developer Tools,1
Missouri,2014,Real Time,1
Missouri,2009,Audio,1
Missouri,2009,Software,2
Missouri,2009,Music,1
Missouri,2009,Hardware,1
Missouri,2009,Sports,1
Missouri,2009,Electric Vehicle,1
Missouri,2009,Automotive,1
Missouri,2009,Manufacturing,1
Missouri,2009,Mobile,1
Missouri,2009,Loyalty Programs,1
Missouri,2009,Coupons,1
Missouri,2009,Universities,1
Missouri,2009,Advertising,1
Missouri,2009,Messaging,1
Missouri,2009,Health Care,1
Missouri,2009,Collaboration,1
Missouri,2009,Enterprise Software,1
Missouri,2009,Virtual Reality,1
Missouri,2009,Children,1
Missouri,2009,Gaming,1
Missouri,2009,Financial Services,1
Missouri,2009,Apps,1
Missouri,2009,Social Media,1
Missouri,2009,Medical,1
Missouri,2009,Medical Device,1
Missouri,2009,Therapeutics,1
Missouri,2009,Biotechnology,1
Missouri,2015,Internet of Things,3
Missouri,2015,Electrical Distribution,1
Missouri,2015,Smart Building,1
Missouri,2015,Energy Storage,1
Missouri,2015,Energy,1
Missouri,2015,Intelligent Systems,1
Missouri,2015,Sustainability,1
Missouri,2015,Video Streaming,1
Missouri,2015,Virtual Workforce,1
Missouri,2015,B2B,1
Missouri,2015,SaaS,2
Missouri,2015,Enterprise Software,1
Missouri,2015,Business Development,1
Missouri,2015,Business Information Systems,1
Missouri,2015,Organic Food,1
Missouri,2015,Bakery,1
Missouri,2015,Food and Beverage,1
Missouri,2015,Food Processing,1
Missouri,2015,Analytics,1
Missouri,2015,Manufacturing,1
Missouri,2015,Robotics,1
Missouri,2015,Computer Vision,1
Missouri,2015,Artificial Intelligence,2
Missouri,2015,Machine Learning,2
Missouri,2015,Open Source,1
Missouri,2015,Consumer Electronics,1
Missouri,2015,Software,2
Missouri,2015,Social,1
Missouri,2015,Fashion,1
Missouri,2015,Private Social Networking,1
Missouri,2015,Travel Agency,1
Missouri,2015,EBooks,1
Missouri,2015,Travel,1
Missouri,2015,Health Care,2
Missouri,2015,Retail Technology,1
Missouri,2015,Therapeutics,1
Missouri,2015,Biotechnology,1
Missouri,2003,Medical,1
Missouri,2003,Health Care,1
Missouri,2003,Medical Device,1
Missouri,2003,Renewable Energy,1
Missouri,2003,Wind Energy,1
Missouri,2003,Solar,1
Missouri,2010,Medical,2
Missouri,2010,Medical Device,1
Missouri,2010,Biotechnology,4
Missouri,2010,Information Services,1
Missouri,2010,Information Technology,3
Missouri,2010,Software,1
Missouri,2010,Health Care,3
Missouri,2010,Blogging Platforms,1
Missouri,2010,Local Advertising,1
Missouri,2010,Social Media,1
Missouri,2010,Communities,1
Missouri,2010,Education,1
Missouri,2010,SaaS,1
Missouri,2010,EdTech,1
Missouri,2010,Mobile Apps,1
Missouri,2010,Mobile,2
Missouri,2010,Enterprise Software,1
Missouri,2010,Life Science,1
Missouri,2010,Big Data,1
Missouri,2010,Automotive,1
Missouri,2010,Lead Generation,1
Missouri,2010,Shopping,1
Missouri,2010,Advertising,1
Missouri,2010,App Marketing,1
Missouri,2010,SMS,1
Missouri,2007,E-Commerce,1
Missouri,2007,Mobile,1
Missouri,2007,Video Chat,1
Missouri,2007,Internet,1
Missouri,2007,Video,1
Missouri,2007,Education,1
Missouri,2007,Location Based Services,1
Missouri,2007,Content,1
Missouri,2007,Small and Medium Businesses,1
Missouri,2011,Loyalty Programs,1
Missouri,2011,Video,1
Missouri,2011,Music,1
Missouri,2011,Delivery,1
Missouri,2011,Restaurants,2
Missouri,2011,Hospitality,1
Missouri,2011,E-Commerce,3
Missouri,2011,Shopping,1
Missouri,2011,Search Engine,1
Missouri,2011,Virtualization,1
Missouri,2011,Enterprise Software,2
Missouri,2011,GPU,1
Missouri,2011,Web Hosting,1
Missouri,2011,Cloud Computing,2
Missouri,2011,Mobile,2
Missouri,2011,Digital Media,1
Missouri,2011,Publishing,1
Missouri,2011,Software,5
Missouri,2011,B2B,1
Missouri,2011,Automotive,1
Missouri,2011,Wholesale,1
Missouri,2011,Social Media,1
Missouri,2011,Finance,1
Missouri,2011,Security,1
Missouri,2011,Cyber Security,1
Missouri,2011,Network Security,1
Missouri,2011,Biotechnology,2
Missouri,2011,Real Time,2
Missouri,2011,Health Care,1
Missouri,2011,Sales Automation,1
Missouri,2011,CRM,1
Missouri,2011,Marketing Automation,1
Missouri,2011,SaaS,1
Missouri,2011,Small and Medium Businesses,1
Missouri,2011,Email Marketing,1
Missouri,2011,Manufacturing,2
Missouri,2011,Social Media Marketing,1
Missouri,2011,Content,1
Missouri,2011,Collaboration,1
Missouri,2011,Customer Service,1
Missouri,2011,Digital Entertainment,1
Missouri,2011,Video Streaming,1
Missouri,2011,Nightclubs,1
Missouri,2011,Internet,1
Missouri,2011,Machine Learning,1
Missouri,2011,Augmented Reality,1
Missouri,2011,Marketing,1
Missouri,2011,Information Technology,1
Missouri,2011,Agriculture,1
Missouri,2011,Advertising,1
Missouri,2011,Classifieds,1
Missouri,2011,Ad Network,1
Missouri,2016,Media and Entertainment,1
Missouri,2016,Music,1
Missouri,2016,Internet,1
Missouri,2016,Analytics,1
Missouri,2016,Artificial Intelligence,2
Missouri,2016,Marketing Automation,1
Missouri,2016,Marketing,1
Missouri,2016,SaaS,2
Missouri,2016,Advertising Platforms,1
Missouri,2016,Business Development,1
Missouri,2016,Cyber Security,1
Missouri,2016,Venture Capital,1
Missouri,2016,Mobile,1
Missouri,2016,Asset Management,1
Missouri,2016,Smart Building,1
Missouri,2016,Internet of Things,1
Missouri,2016,Building Maintenance,1
Missouri,2016,Machine Learning,1
Missouri,2016,Energy Efficiency,1
Missouri,2016,E-Commerce,1
Missouri,2016,Hospital,1
Missouri,2016,Digital Entertainment,1
Missouri,2012,Location Based Services,2
Missouri,2012,Software,5
Missouri,2012,Restaurants,1
Missouri,2012,Apps,1
Missouri,2012,Big Data,2
Missouri,2012,B2B,2
Missouri,2012,Mobile,4
Missouri,2012,SaaS,2
Missouri,2012,Food Processing,1
Missouri,2012,Medical,2
Missouri,2012,Information Technology,3
Missouri,2012,Health Care,7
Missouri,2012,Mobile Devices,1
Missouri,2012,Fitness,1
Missouri,2012,Autonomous Vehicles,1
Missouri,2012,Health Diagnostics,1
Missouri,2012,Biotechnology,2
Missouri,2012,Charter Schools,1
Missouri,2012,Recruiting,1
Missouri,2012,Career Planning,1
Missouri,2012,Education,1
Missouri,2012,Social Media,2
Missouri,2012,Analytics,1
Missouri,2012,Legal,1
Missouri,2012,Farmers Market,1
Missouri,2012,Agriculture,1
Missouri,2012,Diabetes,1
Missouri,2012,Consumer,1
Missouri,2012,B2C,1
Missouri,2012,Gift,1
Missouri,2012,E-Commerce,1
Missouri,2012,Adventure Travel,1
Missouri,2012,Travel,1
Missouri,2012,Gamification,1
Missouri,2012,Sports,1
Missouri,2012,Mining Technology,1
Missouri,2012,Computer,1
Missouri,2012,Construction,1
Missouri,2012,Home Renovation,1
Missouri,2012,Therapeutics,1
Missouri,2012,Life Science,1
Missouri,2012,Data Mining,1
Missouri,2012,Charity,1
Missouri,2012,Loyalty Programs,1
Missouri,2012,Social Media Marketing,1
Missouri,2012,Advertising Platforms,1
Missouri,2012,Gaming,1
Missouri,2012,Brand Marketing,1
Missouri,2013,Information Technology,1
Missouri,2013,Health Care,4
Missouri,2013,Apps,2
Missouri,2013,Mobile,3
Missouri,2013,Security,2
Missouri,2013,Organic,1
Missouri,2013,Organic Food,1
Missouri,2013,Email,1
Missouri,2013,Ad Retargeting,1
Missouri,2013,Advertising,1
Missouri,2013,Advertising Platforms,1
Missouri,2013,Email Marketing,1
Missouri,2013,Social Media,2
Missouri,2013,Software,3
Missouri,2013,Internet,1
Missouri,2013,Computer Vision,1
Missouri,2013,Payments,1
Missouri,2013,GovTech,1
Missouri,2013,Private Social Networking,1
Missouri,2013,Collaboration,1
Missouri,2013,Service Industry,1
Missouri,2013,Consumer Electronics,1
